Time,Topic_Relevance,Topic_Keywords,Polarity_Diff
2016-08-22 00:10:00,0.0371946447618,"tokyo, 2020, #closingceremony",7.0
2016-08-22 00:20:00,0.0389119405983,"tokyo, 2020, #closingceremony",7.0
2016-08-22 00:30:00,0.0271540810484,"tokyo, 2020, #closingceremony",7.0
2016-08-22 00:40:00,0.0451096028935,"tokyo, 2020, #closingceremony",7.0
2016-08-22 00:50:00,0.12114128133,"tokyo, 2020, #closingceremony",7.0
2016-08-22 01:00:00,0.0902399469954,"tokyo, 2020, #closingceremony",7.0
2016-08-22 01:10:00,0.0614006925216,"tokyo, 2020, #closingceremony",7.0
2016-08-22 01:20:00,0.118711033558,"tokyo, 2020, #closingceremony",7.0
2016-08-22 01:30:00,0.137057984215,"tokyo, 2020, #closingceremony",7.0
2016-08-22 01:40:00,0.0807764714227,"tokyo, 2020, #closingceremony",7.0
2016-08-22 01:50:00,0.0663402677871,"tokyo, 2020, #closingceremony",7.0
2016-08-22 02:00:00,0.0560548914929,"tokyo, 2020, #closingceremony",7.0
2016-08-22 02:10:00,0.0587537688816,"tokyo, 2020, #closingceremony",7.0
